00401000  type_info_destructor_dealloc
004C1CC0  CMDRECV_UnloadAll
004C1E80  CMDRECV_Siege
004C1F10  CMDRECV_Unsiege
004C1FA0  CMDRECV_Burrow
004C2040  CMRECV_ReturnCargo
004C20C0  CMDRECV_HoldPosition
004C2190  CMDRECV_Stop
004C2320  CMDRECV_TargetCmd
004C2370  CMDRECV_RightClick
004C23C0  CMDRECV_Build
004C2420  sendGameChatMessage
004C24F0  CMDRECV_Unload
004C2560  CMDRECV_ShiftSelect
004C2750  CMDRECV_Select
004C2870  CMDRECV_Hotkey
004C28A0  CMDRECV_Ally
004C2910  CMDRECV_SaveGame
004C2E90  CMDRECV_LeaveGame
004C2EC0  CMDRECV_CancelUnitMorph
004C2EF0  CMDRECV_CancelConstruction
004C2F30  CMDRECV_StimPack
004C3010  _CRC32
004C3040  write_buf
004C3090  read_buf
004C30D0  decompressCleanup
004C3190  DecompressData
004C3200  CompressOutput
004C3280  DecompressRead
004C3450  CompressWrite
004C35F0  BINDLG_BlitSurface
004C36C0  setEventUnitComplete
004C36F0  getStatTxtString
004C3780  sub_4C3780
004C38B0  updateSelectedUnitData
004C3950  LoadConsoleImage
004C3A20  load_Stat_txt
004C3B40  sub_4C3B40
004C3BB0  setup_HUD
004C3C90  eventSetPlayerFlag
004C3CD0  clearPlayerFlags
004C3D20  leaveGame
004C3DB0  sub_4C3DB0
004C3ED0  sub_4C3ED0
004C40F0  GetActivePlayerCount
004C4160  UpdateGameMode
004C4200  isMultiplayerModeBNET
004C4220  ApplyGameVictoryStatus
004C4680  leaveOnQuit
004C46E0  RECV_MakeGamePublic
004C4790  ReportGameResult
004C4870  sub_4C4870
004C4980  eventPlayerDropped
004C4A80  sub_4C4A80
004C4C50  userHasMap
004C4D60  playerLeaveGame
004C4FA0  sub_4C4FA0
004C5000  TRGACT_EnableDebugMode
004C5020  TRGACT_DisableDebugMode
004C5070  TRGACT_Draw
004C50C0  TRGACT_UnpauseTimer
004C50D0  TRGACT_PauseTimer
004C50E0  TRGACT_SetNextScenario
004C5160  TRGACT_SetCountdownTimer
004C51B0  TRGACT_SetMissionObjectives
004C51D0  getTextDisplayTime
004C5210  TRGACT_LeaderboardComputerPlayers
004C5250  TRGACT_Wait
004C52A0  TRGACT_PreserveTrigger
004C52C0  TRGACT_Defeat
004C5310  TRGACT_Victory
004C5350  TRGACT_NoAct
004C53D0  KillRemoveUnits_Unit
004C5400  killRemoveUnits_Factories
004C5430  KillRemoveUnits_Buildings
004C5460  KillRemoveUnits_Men
004C5490  KillRemoveUnits_Anyunit
004C54B0  TRGACT_MinimapPing
004C5520  TRGACT_LeaderBoard
004C5590  TRGACT_SetSwitch
004C5670  ModifyUnitResources
004C56C0  TRGACT_RunAIScriptAtLocation
004C5720  TRGACT_RunAIScript
004C5770  TRGACT_DisplayTextMessage
004C5810  TRGACT_UnpauseGame
004C58F0  SetAlliance
004C5A20  ModifyUnitShields
004C5A80  SubtractDeaths
004C5C60  AddDeaths
004C5DD0  SetDeaths
004C5F20  SubtractScore
004C61E0  AddScore
004C6400  SetScore
004C65C0  SubtractResources
004C6700  AddResources
004C6830  SetResources
004C6940  TRGACT_UnmuteUnitSpeech
004C6990  TRGACT_MuteUnitSpeech
004C69C0  FindUnitType
004C6AA0  ModifyUnitEnergy
004C6B00  setInvincibility
004C6CC0  TRGACT_SetDeaths
004C6D20  TRGACT_SetScore
004C6D80  TRGACT_SetResources
004C6DE0  TRGACT_CenterView
004C6F70  getDoodadStateUnit
004C70B0  TRGACT_ModifyUnitResourceAmount
004C7170  TRGACT_ModifyUnitShieldPoints
004C7230  TRGACT_ModifyUnitEnergy
004C72F0  TRGACT_SetInvincibility
004C7380  DoodadStateLocation
004C7400  sub_4C7400
004C7460  TRGACT_MoveLocation
004C7570  TRGACT_TalkingPortrait
004C75B0  TRGACT_SetDoodadState
004C7630  TrgOrder
004C77D0  TRGACT_PlayWAV
004C7890  TRGACT_Transmission
004C79F0  TRGACT_Order
004C7AC0  TRGACT_PauseGame
004C7B60  ModifyUnitHP
004C7C20  TRGACT_ModifyUnitHitPoints
004C7CE0  giveUnitsProc
004C7CF0  sub_4C7CF0
004C7D80  sub_4C7D80
004C7E20  sub_4C7E20
004C8040  GiveUnits
004C8170  sub_4C8170
004C8200  TRGACT_GiveUnitstoPlayer
004C82D0  sub_4C82D0
004C8570  KillRemoveUnits
004C86D0  TRGACT_SetAllianceStatus
004C8700  moveUnit
004C8870  TRGACT_RemoveUnitAtLocation
004C88C0  TRGACT_RemoveUnit
004C88F0  TRGACT_KillUnitAtLocation
004C8940  TRGACT_KillUnit
004C8970  TRGACT_MoveUnit
004C8A30  ModifyUnitHangerCount
004C8B60  TRGACT_ModifyUnitHangerCount
004C8C20  createUnitWithProperties
004C8D90  TRGACT_CreateUnitwithProperties
004C8E80  sub_4C8E80
004C8F10  sub_4C8F10
004C9030  sub_4C9030
004C90C0  sub_4C90C0
004C9120  sub_4C9120
004C9150  sub_4C9150
004C9280  quitReplay_LastBINDLG
004C9360  sub_4C9360
004C93A0  sub_4C93A0
004C9440  sub_4C9440
004C94F0  sub_4C94F0
004C9530  CMDACT_RestartGame
004C95A0  quit2mnu_LastBINDLG
004C96D0  quit_lastBINDLG
004C9780  sub_4C9780
004C9800  options_Cancel
004C9890  sub_4C9890
004C99C0  sub_4C99C0
004C9A90  sub_4C9A90
004C9C40  sub_4C9C40
004C9CC0  sub_4C9CC0
004C9DE0  sub_4C9DE0
004C9F60  loadoptionsMenu
004C9F80  objctdlg_BINDLG
004CA010  helpmenu_lastBINDLG
004CA090  load_objctdlgBIN
004CA0A0  MainMenuOptionsCustomInteract
004CA160  gamemenu_CustomCtrlID
004CA240  gamemenu_Dlg_Interact
004CA2D0  load_restartBIN
004CA2F0  QuitMissionMenu
004CA330  ExitGameMenu
004CA350  HelpMenu
004CA370  gameMenu_BINDLG
004CA500  gameMenu
004CA520  mapHandleDestroy
004CA540  mapAuthCallback
004CA600  CHK_PUNI
004CA6D0  CHK_TECS
004CA7D0  CHK_TECx
004CA8D0  CHK_UPGS
004CA9F0  CHK_UPGx
004CAB10  CHK_UNIS
004CACD0  CHK_UNIx
004CAE90  CHK_LoadVCODResource_Old
004CAEE0  CHK_FORC
004CAF40  CHK_SPRP
004CAF90  CHK_MASK
004CB040  CHK_DIM
004CB0A0  sub_4CB0A0
004CB0F0  sub_4CB0F0
004CB120  sub_4CB120
004CB140  sub_4CB140
004CB190  CHK_UNIT_StartLocationSub
004CB250  CHK_UPRP
004CB2A0  CHK_MRGN_BW
004CB2F0  CHK_MRGN_SC
004CB340  old_UnitIsDoor
004CB370  freeCHKStringHandle
004CB3A0  CHK_ERA
004CB420  CHK_OWNR
004CB490  CHK_SIDE
004CB500  CHK_VER
004CB550  CHK_TYPE
004CB560  sub_4CB560
004CB5B0  sub_4CB5B0
004CB650  closeMapArchive_old
004CB670  CHK_PTEC
004CB7D0  CHK_PTEx
004CB940  CHK_UPGR
004CBAC0  CHK_PUPx
004CBC40  CHK_VCOD
004CBD30  sub_4CBD30
004CBDC0  CHK_UNIT_Addon
004CBE20  unitNotNeutral
004CBE70  CHK_COLR
004CBEF0  CHK_UNIT_Nydus
004CBFA0  CHK_TRIG
004CC060  ReadMapChunks
004CC110  LoadFileArchiveToSBigBuf
004CC1F0  CHK_MBRF
004CC350  sub_4CC350
004CC3B0  setUnitEnergyEx
004CC470  CHK_UNIT_ApplyOtherFlags
004CC650  CHK_STR
004CC6E0  getFullMapChunk
004CC7F0  sub_4CC7F0
004CC990  sub_4CC990
004CCAC0  sub_4CCAC0
004CCC80  ResetDATFiles
004CCF20  CHK_UNIT_ApplyBurrowFlag
004CCF90  sub_4CCF90
004CD0B0  CHK_MTXM
004CD260  setHangerCount
004CD360  createUnitXY
004CD480  editUnitFlags
004CD600  CHK_THG2
004CD740  sub_4CD740
004CD7A0  CHK_UNIT
004CD9C0  sub_4CD9C0
004CDA30  UpdateCancelButton
004CDA80  UpdateOKButton
004CDAD0  saveGameBtn_Interact
004CDB40  gameMenu_DLG
004CDB70  getRaceName
004CDBA0  FreeNetworkTBLHandle
004CDBD0  LoadNetworkTBL
004CDCE0  sub_4CDCE0
004CDD30  sub_4CDD30
004CDDC0  sub_4CDDC0
004CDE70  saveReplayAction
004CDF50  sub_4CDF50
004CDFF0  sub_4CDFF0
004CE130  FreeGameActionData
004CE1C0  WriteGameActions
004CE220  sub_4CE220
004CE280  sub_4CE280
004CE300  convertRelativeToFullPath
004CE370  convertFullPathToRelativePath
004CE440  closeLoadGameFile
004CE470  sub_4CE470
004CE4D0  sub_4CE4D0
004CE5B0  getSaveDirectory
004CE6B0  SetMapStartStatus
004CE6C0  getMapStartStatus
004CE770  setUpgradeLevel
004CE7A0  getUpgradesLevel
004CE7F0  getUpgradesAvailable
004CE850  isTechResearched
004CE8A0  techIsResearchedSCBW
004CE8D0  sub_4CE8D0
004CE950  writeSavePlaintextHeader
004CEDA0  unpackAllPlayerSelectionGroups
004CEE00  packAllPlayerSelectionGroups
004CEE60  getSaveExtension
004CEFF0  sub_4CEFF0
004CF0F0  sub_4CF0F0
004CF160  WriteSaveVersion
004CF2A0  getSavePath
004CF330  enumSaveLoadFiles
004CF5A0  createSaveLoadList
004CF5F0  sub_4CF5F0
004CF7B0  sub_4CF7B0
004CF820  sub_4CF820
004CF8E0  LoadGameInit_Mode
004CF950  CMDRECV_LoadGame
004CFA10  sub_4CFA10
004CFB00  Saved_Game_Node_Constructor
004CFCC0  sub_4CFCC0
004CFD90  sub_4CFD90
004CFE40  sub_4CFE40
004CFEF0  loadGameFull
004D0820  loseSightSelection
004D0910  getTopLevelExceptionFilter
004D0920  ExceptionFilterDestructor
004D0930  GetExceptionName
004D0CB0  GetModuleInfo
004D0DB0  LogCallStack
004D0E90  LogCodeBytes
004D0F70  TopLevelExceptionFilter
004D1120  CreateExceptionFilter
004D1140  _STrans442
004D11A0  setHudBeginY
004D1250  DestroyCursors
004D12A0  getScrollCursorType
004D1380  UnitIsEnemy
004D13B0  _drawCursor
004D1460  sub_4D1460
004D14D0  drawFullCursor
004D1560  LoadCursors
004D1650  hasMessagesWaiting
004D1750  GameShowCursor
004D17B0  Game_NumLockInit
004D1810  GetKeyModifierFlags
004D1880  Game_Close
004D1900  Game_MouseWheel
004D1940  Game_ButtonUp
004D19C0  Game_ButtonDown
004D1A50  Game_BtnDoubleClick
004D1AE0  sub_4D1AE0
004D1B40  TakeScreenshot
004D1BF0  videoLoop
004D1D40  Game_Capturechanged
004D1D70  MainWindowProc
004D26B0  gamedata_SMemAlloc
004D2700  FileIOErrProc
004D27A0  allocBackgroundImage
004D2880  FileFatal
004D28D0  checkLastFileError
004D2930  openGraphicHandle
004D29D0  sub_4D29D0
004D2AA0  _ReadFile
004D2B30  LoadGraphic
004D2D10  fastFileRead
004D2E40  _fastFileRead
004D2E80  LoadGameData
004D2F30  DestroyAccelerators
004D2FF0  InitializeInputProcs
004D3070  LoadAccelerators
004D31F0  j_hideCinimaticCursor
004D3240  cleanBufferCounts
004D3370  sub_4D3370
004D34A0  GameUpgrade
004D3510  ResetLeagueEvent
004D35E0  Game_Hdr_Node_Constructor
004D37C0  sub_4D37C0
004D3810  sub_4D3810
004D3860  sub_4D3860
004D3910  CreateLadderGame
004D3B50  JoinNetworkGame
004D3CC0  InitializeNetworkProvider
004D3FC0  CreateGame
004D4130  sub_4D4130
004D4340  LobbyLoopCnt
004D4410  endVideoProc
004D4470  PlayMovie
004D4550  TitleLoopUpdate
004D45A0  sub_4D45A0
004D4640  TitleLoopTimer
004D46A0  DrawBINDialog
004D46F0  TitleBlitAndLoop
004D4870  titleInit
004D4960  titleDlgProc
004D49A0  LoadTitle
004D4AC0  initializePlayerValues
004D4B20  packColorShifts
004D4BA0  initializeImageArray
004D4CE0  ImageDestructor
004D4DB0  sub_4D4DB0
004D4E30  sub_4D4E30
004D4E80  sub_4D4E80
004D4F10  sub_4D4F10
004D4FA0  removeSelectionCircleImage
004D5030  removeHPBar
004D50C0  CleanupIscriptBINHandle
004D51A0  imageRenderFxn16_1
004D5210  imageRenderFxn16_0
004D5280  imageRenderFxn15_0
004D5390  imageRenderFxn13_0
004D53F0  imageRenderFxn12_Main
004D5450  imageRenderFxn17_1
004D5480  imageRenderFxn17_0
004D54B0  imageRenderFxn6_1
004D54D0  imageRenderFxn6_0
004D54F0  imageRenderFxn5_1
004D5530  imageRenderFxn5_0
004D5570  imageRenderFxn2_1
004D55B0  imageRenderFxn2_0
004D55F0  nullUpdate
004D5600  unpackImageGrpData
004D5770  ISCRIPT_UseLOFile
004D57B0  updateImageDrawData
004D58B0  setImagePaletteType
004D5900  ISCRIPT_setPosition
004D5940  updateImageFrameIndex
004D5A00  updateImagePositionOffset
004D5A50  InitializeImageData
004D5B60  sub_4D5B60
004D5BB0  sub_4D5BB0
004D5C20  sub_4D5C20
004D5C90  imageRenderFxn12_1
004D5CD0  imageRenderFxn12_0
004D5D10  iscriptSomething_4
004D5D70  iscriptSomething_2
004D5E40  CopyImagePaletteType
004D5E70  ISCRIPT_PlayFrame
004D5EA0  updateImageDirection
004D5F30  flipImage
004D5F80  sub_4D5F80
004D6010  compileHealthBar
004D6120  imageRenderFxn14_1
004D61A0  imageRenderFxn14_0
004D6220  ReadImagesArray
004D6330  packImageData
004D6420  CreateHealthBar
004D64C0  writeImages
004D6610  ISCRIPT_PlaySnd
004D6640  isValidScript
004D66B0  sub_4D66B0
004D6740  sub_4D6740
004D6810  createSelectionCircleImage
004D68C0  sub_4D68C0
004D6930  InitializeImageArray
004D6D90  ISCRIPT_CreateImage
004D6F00  sub_4D6F00
004D6F90  sub_4D6F90
004D7070  CreateSelectionCircle
004D7120  ISCRIPT_CreateSprite
004D7180  LoadImageData
004D7390  loadInitIscriptBIN
004D74C0  iscript_OpcodeCases
004D8470  playImageIscript
004D8500  sub_4D8500
004D8590  iscriptSomething_Death
004D8620  sub_4D8620
004D8660  sub_4D8660
004D86A0  sub_4D86A0
004D8790  sub_4D8790
004D8840  sub_4D8840
004D88D0  sub_4D88D0
004D8930  sub_4D8930
004D8970  sub_4D8970
004D8A10  sub_4D8A10
004D8A80  sub_4D8A80
004D8BD0  sub_4D8BD0
004D8C60  sub_4D8C60
004D8CD0  sub_4D8CD0
004D8D20  sub_4D8D20
004D8D60  sub_4D8D60
004D8DF0  loadInitCreditsBIN
004D8FD0  beginCredits
004D90C0  beginEpilog
004D91B0  sub_4D91B0
004D9200  sub_4D9200
004D9270  sub_4D9270
004D92A0  sub_4D92A0
004D93F0  updateHUDInformation
004D9460  RefreshAllUnits
004D94B0  Game_Loop
004D9530  DoGameLoop
004D9550  gameLoopWaitSendTurn
004D9670  GameLoop_State
004D9840  GameLoop_Top
004D9950  BeginGame
004D9AC0  DestroyFontKey
004D9B50  sub_4D9B50
004D9BA0  KeyIsValid
004D9BF0  getCDKeyInfo
004D9CD0  makeStringHash
004D9D60  KeyVerification
004D9EB0  InitializeFontKey
004D9FC0  FreeLocalDLL
004D9FE0  dlgCenterScreen
004DA060  FreeMapdataTable
004DA130  strTokenize
004DA260  SFileExists
004DA2B0  CloseAllArchives
004DA310  vidinimoDestroy
004DA350  localErrProc
004DA440  LoadMainModuleStringInfo
004DA510  DestroyFonts
004DA550  LoadInstallArchiveHD
004DA5E0  LoadArchiveFromCD
004DA6D0  LoadInstallArchiveCD
004DA780  j_dsound_cleanup
004DA7D0  localDll_Init
004DA8A0  CommandLineCheck
004DA950  InitializeCDArchives
004DAA60  DataVersionCheck
004DAB00  AllocateFont
004DABD0  InitializeArchiveHandles
004DAE50  LoadGameFonts
004DAEC0  LoadMenuFonts
004DAF30  PreInitData
004DB060  audioVideoInit
004DB140  sub_4DB140
004DB200  loadCampaignBIN
004DB280  sub_4DB280
004DB490  loadStareditProcess
004DB5C0  cmpgn_WaitForCDRom
004DB6E0  SelGameMode
004DB770  sub_4DB770
004DB7A0  gluMain_Dlg_Interact
004DB930  loadMenu_gluMain
004DBB70  setLastOpenSlotToComputer
004DBBE0  sub_4DBBE0
004DBC00  sub_4DBC00
004DBC20  sub_4DBC20
004DBC60  parseCmpgnCheatTypeString
004DBD20  sub_4DBD20
004DBD60  sub_4DBD60
004DBDA0  sub_4DBDA0
004DBE50  sub_4DBE50
004DBEA0  initSingle
004DBEE0  sub_4DBEE0
004DBFC0  CreateCampaignGame
004DC0B0  LoadCampaignWithCharacter
004DC1C0  _CreateNextCampaignGame
004DC320  continueCampaign
004DC4A0  RandomizeShort
004DC540  SetInGameLoop
004DC550  RandBetween
004DC5B0  network_SetReturnMenu
004DC6D0  CloseAllChildren
004DC720  DestroyGluAllStrings
004DC750  getBGPalInfo
004DC870  sub_4DC870
004DC940  sub_4DC940
004DC9A0  sub_4DC9A0
004DCA20  sub_4DCA20
004DCB00  sub_4DCB00
004DCC00  sub_4DCC00
004DCC50  nextLeaveGameMenu
004DCC90  loadMenu_None
004DCD00  DLGSwishOutProc
004DCEA0  sub_4DCEA0
004DCEE0  sub_4DCEE0
004DCF30  setDialogString
004DCFA0  changeMenu
004DD040  DLG_SwishOut
004DD1C0  jmpNoMenu
004DD1D0  buttonMouseOver
004DD220  DLG_SwishInLock
004DD540  DLG_SwishOutBegin
004DD5E0  DlgSwooshin
004DD850  loadTFontPcx
004DD910  loadtEffectPcx
004DD9E0  registerMenuFunctions
004DDBE0  loadFullMenuDLG
004DDD30  get_GluAll_String
004DDF00  loadDlgGrp
004DDF90  loadCursor
004DE0B0  init_gluesounds
004DE140  DLGSwishInProc
004DE150  DLG_SwishIn
004DE200  switchMenu
004DE6A0  replayCommand
004DE7A0  freeChkFileMem
004DE7E0  sub_4DE7E0
004DE950  getReplPlayerColors
004DE9A0  getReplPlayerStructs
004DE9D0  sub_4DE9D0
004DEA10  SetReplayData
004DEAC0  BTNSCOND_ReplayPlayPause
004DEAF0  BTNSCOND_ReplaySpeedUp
004DEB40  BTNSCOND_ReplaySlowDown
004DEB90  CMDRECV_SetReplaySpeed
004DED30  saveReplay
004DEED0  replayFrameComputation
004DEF80  getDirectoryPath
004DF000  sub_4DF000
004DF0B0  sub_4DF0B0
004DF220  DeleteFileIfExists
004DF260  CMDACT_IncreaseReplaySpeed
004DF2C0  CMDACT_SetReplaySpeed
004DF300  CMDACT_DecreaseReplaySpeed
004DF360  replay_leaderboard_Hide
004DF3B0  replay_leaderboard_Show
004DF4A0  sub_4DF4A0
004DF520  sub_4DF520
004DF570  LoadReplayFile
004DF6D0  savegame_Delete
004DF740  sub_4DF740
004DF880  sub_4DF880
004DF8A0  savegame_TextBox
004DF950  sub_4DF950
004DF9E0  savegame_Listbox
004DFA30  sub_4DFA30
004DFAB0  SaveReplay
004DFC80  sub_4DFC80
004DFD70  sub_4DFD70
004DFDD0  sub_4DFDD0
004DFEF0  savegameBIN_Main
004DFFC0  LoadSaveGameBIN_Main
004E0200  BWSetSecurityInfo
004E0380  CheckForOtherInstances
004E0440  VerifySystemMemory
004E05B0  CreateMainWindow
004E0710  preLoadGame
004E0820  StarMain
004E0AE0  WinMain(x,x,x,x)
004E0B80  sub_4E0B80
004E0BE0  sub_4E0BE0
004E0D40  sub_4E0D40
004E0DD0  sub_4E0DD0
004E0E40  sub_4E0E40
004E0F50  sub_4E0F50
004E1020  sub_4E1020
004E10F0  sub_4E10F0
004E1120  sub_4E1120
004E1180  genericLightupBtnUpdate
004E1220  sub_4E1220
004E1260  PlayVidInRect
004E1390  sub_4E1390
004E14A0  ButtonVideo
004E1560  Menu_Generic_Button
004E1670  sub_4E1670
004E17A0  gluRdyZ_Secret
004E17E0  genericLightupBtnInteract
004E18C0  sub_4E18C0
004E1900  sub_4E1900
004E1970  sub_4E1970
004E19F0  sub_4E19F0
004E1A70  GenericControlInteract
004E1B50  genericCheckboxInteract
004E1BC0  genericOptionInteract
004E1C20  genericBtnInteract
004E1C70  BWFXN_Draw
004E1D20  DrawBox
004E1D90  CreatePath
004E2510  sub_4E2510
004E25F0  sub_4E25F0
004E2700  sub_4E2700
004E27A0  EndAreaFixup
004E2820  AreaFixup_Constructor
004E29B0  DoAreaFixup
004E2B50  upgradeAllUpgradesFromUnit
004E2C00  researchAllTechsFromUnit
004E2CB0  sub_4E2CB0
004E2D30  somethingAIType
004E2DA0  CreateUnitHash
004E2E20  unpackUnitData
004E3410  packUnitData
004E3DE0  networkTBLPlayerMessage
004E3E90  CTF_FinishedCaptureFlagEvent
004E3F30  CTF_TakeFlagEvent
004E3FB0  orders_CTFCOP2
004E4130  CTFCOP_CheckForFlagCapture
004E41A0  orders_CTFCOP1
004E42A0  toggleUnitPath
004E42F0  getAllocatedPath
004E4380  sub_4E4380
004E44B0  sub_4E44B0
004E4520  sub_4E4520
004E4590  sub_4E4590
004E4670  sub_4E4670
004E46A0  sub_4E46A0
004E4750  sub_4E4750
004E4770  sub_4E4770
004E4810  j_drawFullCursor
004E4820  sub_4E4820
004E4980  dlgfatal_loop
004E4A10  load_DLGFatal_BIN
004E4C40  isAttemptingProtossBuild
004E4C70  orders_Warpin
004E4D00  orders_ProbeBuild
004E4F40  orders_BuildSelf2
004E51C0  sub_4E51C0
004E52E0  printStatresInfo
004E53B0  showSupplyInfo
004E5460  statRes_Text_Update
004E5590  setCountdownTimerString
004E5600  DisableCountdownTimer
004E5640  StatRes_MainProc
004E57D0  sub_4E57D0
004E5850  StatRes_CustomCtrl
004E58D0  StatRes_RegisterCustomProcs
004E5910  StatRes_DialogInteract
004E5990  load_StatRes_BIN
004E5AD0  sub_4E5AD0
004E5B40  getUpgradedSightRange
004E5C90  sub_4E5C90
004E5CF0  RemoveOverlays
004E5D60  sub_4E5D60
004E5DB0  isUnitVisible
004E5E30  isTargetVisible
004E5EA0  getRightClickActionOrder
004E5F30  sub_4E5F30
004E6020  moveScreenToUnit
004E6090  UpdateUnitDamageOverlay
004E6140  CreateShieldOverlay
004E6180  CreateUnitSelection
004E6290  DestroyUnitSelection
004E6340  unitDeathSomething_0
004E6490  initUnitTrapDoodad
004E65C0  _CreateDashedSelection
004E65E0  sub_4E65E0
004E66B0  isConstructingAddon
004E66E0  sub_4E66E0
004E6700  orders_NukeTrain
004E6880  orders_PlaceAddon
004E6BA0  unitIsActiveTransport
004E6C40  getLoadedUnitFromIndex
004E6C90  getFirstLoadedUnit
004E6D00  iterateLoadedUnits
004E6D90  getFirstLoadedWorker
004E6E00  CanEnterTransport
004E6EF0  sub_4E6EF0
004E7110  isUnitLoaded
004E7170  getLoadedSpaceAmount
004E7300  orders_Pickup1
004E73B0  orders_Pickup3_0
004E7420  sub_4E7420
004E75D0  orders_Pickup2
004E76C0  sub_4E76C0
004E7700  orders_MoveUnload
004E78E0  sub_4E78E0
004E7B70  orders_Pickup4_0
004E7CF0  orders_EnterTransport
004E7E10  sub_4E7E10
004E7F70  sub_4E7F70
004E80D0  orders_Unload
004E8280  IterateUnitsAtLocationTargetProc
004E82E0  _CreateSplashWeaponProc
004E8320  UnitDistanceMapping
004E86C0  UpdateUnitFinderDistanceMapping
004E8740  AI_BestUnit
004E87E0  AI_BestUnit_InBox
004E8830  FindBestUnit
004E88B0  DlgLatency
004E8920  sub_4E8920
004E8970  network_latencyRadioBtn
004E89C0  sub_4E89C0
004E8A30  CMDACT_SetLatency
004E8AE0  netdlg_BINDLG_Main
004E8BC0  sub_4E8BC0
004E8C20  sub_4E8C20
004E8C80  sub_4E8C80
004E8CB0  sub_4E8CB0
004E8DA0  sub_4E8DA0
004E8E10  sub_4E8E10
004E92B0  sub_4E92B0
004E93E0  ChkLarvaStray
004E94B0  ChkLarvaStray_0
004E95E0  orders_StopCreepGrowth
004E96D0  orders_InitCreepGrowth
004E97C0  sub_4E97C0
004E99D0  sub_4E99D0
004E9A30  sub_4E9A30
004E9AA0  orders_DroneLand
004E9F90  orders_Larva
004EA180  sub_4EA180
004EA290  orders_InfestMine4
004EA3E0  orders_EnterNydusCanal
004EA4C0  orders_InfestMine1
004EA780  secondaryOrd_SpawningLarva
004EA880  secondaryOrd_SpreadCreepSpawningLarva
004EA970  writeUnitPointer
004EA9D0  sub_4EA9D0
004EAAF0  WriteUnits
004EAD50  initializeGlobUnitCount
004EAD80  sub_4EAD80
004EADF0  sub_4EADF0
004EAEB0  sub_4EAEB0
004EAF70  mapStringCreate
004EAFE0  mapDataTransfer
004EB130  setNextWaypoint
004EB170  sub_4EB170
004EB290  sub_4EB290
004EB2F0  sub_4EB2F0
004EB4B0  sub_4EB4B0
004EB5B0  orders_HoldPositionSuicidal
004EB5E0  sub_4EB5E0
004EB660  sub_4EB660
004EB720  moveToTarget
004EB820  SetMoveTarget_xy
004EB900  sub_4EB900
004EB960  sub_4EB960
004EB980  _moveToTarget
004EB9C0  sub_4EB9C0
004EB9F0  MoveUnit
004EBAE0  sub_4EBAE0
004EBBD0  RefreshSprite
004EBC30  sub_4EBC30
004EBE10  sub_4EBE10
004EBED0  ordersIDCases
004EC170  performSecondaryOrders
004EC290  sub_4EC290
004EC420  unitUpdate
004EC4D0  ordersEntries
004ECF70  sub_4ECF70
004ED000  UpdateUnits
004ED2B0  sub_4ED2B0
004ED3A0  sub_4ED3A0
004ED3E0  sub_4ED3E0
004ED3F0  sub_4ED3F0
004ED440  sub_4ED440
004ED490  ID_Constructor
004ED500  sub_4ED500
004ED530  sub_4ED530
004ED560  sub_4ED560
004ED640  sub_4ED640
004ED720  gluLogin_Init
004ED770  gluLogin_Listbox
004ED810  gluLogin_CustomCtrlID
004ED840  gluLogin_Exit
004ED940  gluLogin_CharacterCreation
004EDAA0  gluLogin_Main
004EDC30  loadMenu_gluLogin
004EDDF0  GetClassWindow
004EDE60  openDlg
004EDF20  sub_4EDF20
004EDFE0  destroyFileFindIndexer
004EE070  FastIndexInit
004EE0F0  sub_4EE0F0
004EE110  sub_4EE110
004EE180  sub_4EE180
004EE210  sub_4EE210
004EE2D0  LoadRaceUI
004EE3D0  sub_4EE3D0
004EE520  LoadGameCreate
004EE5B0  sub_4EE5B0
004EE8C0  DestroyGame
004EEC30  hotkeyRemapping
004EED10  LoadGameCore
004EEE00  GameInit
004EEFD0  sub_4EEFD0
004EF100  LoadGameInit
004EF440  DrawDialogImage
004EF530  sub_4EF530
004EF560  genericImageUpdate
004EF590  genericDlgUpdate
004EF600  sub_4EF600
004EF6D0  sub_4EF6D0
004EF710  sub_4EF710
004EF7F0  sub_4EF7F0
004EF870  DlgDrawText
004EF9A0  genericCStaticUpdate
004EF9C0  genericRStaticUpdate
004EF9E0  genericLStaticUpdate
004EFA00  genericEditUpdate
004EFA80  genericCheckboxUpdate
004EFC30  genericOptionUpdate
004EFD90  DrawStandardButtonGraphic
004EFEB0  DrawAlternateButtonGraphic
004EFF80  sub_4EFF80
004F0050  DrawButtonImage
004F02C0  sub_4F02C0
004F0390  genericBtnUpdate
004F03E0  sub_4F03E0
004F08C0  sub_4F08C0
004F0D50  sub_4F0D50
004F1200  sub_4F1200
004F1680  sub_4F1680
004F16C0  sub_4F16C0
004F17C0  sub_4F17C0
004F1870  sub_4F1870
004F1980  sub_4F1980
004F1A20  sub_4F1A20
004F1B70  sub_4F1B70
004F1C70  sub_4F1C70
004F20D0  sub_4F20D0
004F2160  sub_4F2160
004F2240  sub_4F2240
004F2260  sub_4F2260
004F29E0  sub_4F29E0
004F2A70  sub_4F2A70
004F2DE0  sub_4F2DE0
004F2F00  sub_4F2F00
004F3040  sub_4F3040
004F31D0  sub_4F31D0
004F3240  sub_4F3240
004F3280  sendChatMessage
004F32D0  onSendText
004F3540  textbox_CtrlInteract
004F35D0  sub_4F35D0
004F36C0  textbox_DLG_Interact
004F37C0  ctextbox_BIN
004F3900  destroyPowerupImageOverlay
004F39A0  sub_4F39A0
004F3A80  sub_4F3A80
